category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating,dish type,tag
Main Course,Papdi Chaat,₹129,"A delightful medley of crisp papadums, sweet and tangy chutneys, and a medley.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Papdi Chaat | ₹129 | A delightful medley of crisp papadums, sweet and tangy chutneys, and a medley. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 129 | cheap"
Main Course,Raj Kachori,₹179,"A crispy and flaky pastry filled with a savory mixture of chickpeas, potatoes, and spices.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Raj Kachori | ₹179 | A crispy and flaky pastry filled with a savory mixture of chickpeas, potatoes, and spices. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 179 | cheap"
Main Course,Cheese Corn Sandwich,₹279,"A crispy sandwich filled with cheese and corn, the perfect party snack or a light meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Cheese Corn Sandwich | ₹279 | A crispy sandwich filled with cheese and corn, the perfect party snack or a light meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 279 | expensive"
Main Course,Club Sandwich,₹249,"A classic and filling sandwich with crunchy bread, juicy chicken and creamy mayonnaise.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,moderate,"Main Course | Club Sandwich | ₹249 | A classic and filling sandwich with crunchy bread, juicy chicken and creamy mayonnaise. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 249 | moderate"
Main Course,Fruit Sandwich,₹299,Enjoy a fresh and delicious fruit sandwich a light and refreshing snack that will satisfy your hunger pangs with its sweet and tangy flavours. This sandwich contains.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Fruit Sandwich | ₹299 | Enjoy a fresh and delicious fruit sandwich a light and refreshing snack that will satisfy your hunger pangs with its sweet and tangy flavours. This sandwich contains. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 299 | expensive"
Main Course,Veg Grilled Sandwich,₹199,"A delicious veg sandwich, grilled to perfection and served with a side of salad and fries. The perfect comfort food for any occasion.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Veg Grilled Sandwich | ₹199 | A delicious veg sandwich, grilled to perfection and served with a side of salad and fries. The perfect comfort food for any occasion. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 199 | cheap"
Main Course,Gulab Jamun,₹49,"A delicious and traditional Indian dessert made with a sweet, creamy and spongy dough, cooked in a rich and aromatic syrup.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Gulab Jamun | ₹49 | A delicious and traditional Indian dessert made with a sweet, creamy and spongy dough, cooked in a rich and aromatic syrup. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 49 | cheap"
Main Course,Rasmalai,₹69,"A rich and creamy dessert, Rasmalai is a sweet, decadent treat that is a must-try for any sweet tooth. A traditional Indian",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Rasmalai | ₹69 | A rich and creamy dessert, Rasmalai is a sweet, decadent treat that is a must-try for any sweet tooth. A traditional Indian | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 69 | cheap"
Main Course,Sponge Rasgulla,₹49,A sweet and creamy dessert with a soft and spongy texture that is made with rasgulla and is flavored with cardamom and saffron.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Sponge Rasgulla | ₹49 | A sweet and creamy dessert with a soft and spongy texture that is made with rasgulla and is flavored with cardamom and saffron. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 49 | cheap"
Main Course,Buttermilk [200ml],₹99,A tangy and refreshing buttermilk that is perfect for a hot summer day. This drink is a popular street food in India that can be enjoyed at any time,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Buttermilk [200ml] | ₹99 | A tangy and refreshing buttermilk that is perfect for a hot summer day. This drink is a popular street food in India that can be enjoyed at any time | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 99 | cheap"
Main Course,Fresh Lime Soda,₹89,"A tangy beverage with a refreshing burst of citrus, the Fresh Lime Soft Drink is a popular choice among guests. Made with fresh limes and a touch",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Fresh Lime Soda | ₹89 | A tangy beverage with a refreshing burst of citrus, the Fresh Lime Soft Drink is a popular choice among guests. Made with fresh limes and a touch | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 89 | cheap"
Main Course,Fresh Lime Water,₹69,"A tangy, refreshing drink made with fresh lime and water.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Fresh Lime Water | ₹69 | A tangy, refreshing drink made with fresh lime and water. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 69 | cheap"
Main Course,Jaljeera,₹99,"A refreshing beverage made with fresh ingredients, it is perfect for a hot summer day.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Jaljeera | ₹99 | A refreshing beverage made with fresh ingredients, it is perfect for a hot summer day. | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 99 | cheap"
Main Course,Kesar Badam Milk,₹119,"A luscious, creamy beverage made with the rich and decadent flavors of saffron and almonds. A comforting beverage perfect for a soothing evening.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Kesar Badam Milk | ₹119 | A luscious, creamy beverage made with the rich and decadent flavors of saffron and almonds. A comforting beverage perfect for a soothing evening. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 119 | cheap"
Main Course,Lemon Tea,₹99,"A bright and refreshing drink that will leave you feeling refreshed. Made with fresh lemon juice and a hint of sugar, this tea is the perfect beverage to",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Lemon Tea | ₹99 | A bright and refreshing drink that will leave you feeling refreshed. Made with fresh lemon juice and a hint of sugar, this tea is the perfect beverage to | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 99 | cheap"
Main Course,Aloo Paratha,₹89,A flaky and flavorful paratha stuffed with potatoes and spices. Perfect for a hearty breakfast.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Aloo Paratha | ₹89 | A flaky and flavorful paratha stuffed with potatoes and spices. Perfect for a hearty breakfast. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 89 | cheap"
Main Course,Gobi Paratha,₹99,A soft and fluffy paratha stuffed with cauliflower and a range of Indian spices. It is perfect for a quick and wholesome meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Gobi Paratha | ₹99 | A soft and fluffy paratha stuffed with cauliflower and a range of Indian spices. It is perfect for a quick and wholesome meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 99 | cheap"
Main Course,Mixed Veg Paratha,₹109,"A delicious, crispy and wholesome paratha filled with a medley of vegetables. Perfect for a quick and filling meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Mixed Veg Paratha | ₹109 | A delicious, crispy and wholesome paratha filled with a medley of vegetables. Perfect for a quick and filling meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 109 | cheap"
Main Course,Onion Paratha,₹99,Crispy and flaky paratha stuffed with onion and spices makes for a delicious snack or a light meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Onion Paratha | ₹99 | Crispy and flaky paratha stuffed with onion and spices makes for a delicious snack or a light meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 99 | cheap"
Main Course,Paneer Paratha,₹119,"A crispy and flaky Indian flatbread made with paneer and a medley of vegetables, spices and herbs.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Paneer Paratha | ₹119 | A crispy and flaky Indian flatbread made with paneer and a medley of vegetables, spices and herbs. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 119 | cheap"
Main Course,Shahi Paratha,₹149,A rich and flavourful veg paratha with a blend of aromatic spices and a generous stuffing of paneer the quintessential ingredient in a traditional Indian meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Shahi Paratha | ₹149 | A rich and flavourful veg paratha with a blend of aromatic spices and a generous stuffing of paneer the quintessential ingredient in a traditional Indian meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 149 | cheap"
Main Course,Stuffed Paratha,₹119,A delicious and flavourful veg dish with a combination of soft and flaky paratha stuffed with spicy potato and green peas filling.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Stuffed Paratha | ₹119 | A delicious and flavourful veg dish with a combination of soft and flaky paratha stuffed with spicy potato and green peas filling. | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 119 | cheap"
Main Course,Boondi Raita,₹139,A tangy and flavorful yogurt based dish that is a delightful accompaniment to spicy Indian dishes.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Boondi Raita | ₹139 | A tangy and flavorful yogurt based dish that is a delightful accompaniment to spicy Indian dishes. | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 139 | cheap"
Main Course,Cucumber Salad,₹139,"A refreshing salad made with cucumbers, tomatoes and onions in a light and tangy dressing.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Cucumber Salad | ₹139 | A refreshing salad made with cucumbers, tomatoes and onions in a light and tangy dressing. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 139 | cheap"
Main Course,Green Salad,₹124,A fresh and crunchy salad with a flavourful dressing. A perfect side dish for your meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Green Salad | ₹124 | A fresh and crunchy salad with a flavourful dressing. A perfect side dish for your meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 124 | cheap"
Main Course,Masala Papad,₹69,"A flavourful and spicy papad dish, made with a combination of aromatic spices and fresh vegetables. An ideal side dish for any meal.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Masala Papad | ₹69 | A flavourful and spicy papad dish, made with a combination of aromatic spices and fresh vegetables. An ideal side dish for any meal. | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 69 | cheap"
Main Course,Mix Raita,₹179,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Mix Raita | ₹179 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 179 | cheap"
Main Course,Papad Dry,₹34,"A crispy, tangy and spicy snack made with a mix of papad and spices. It is a perfect combination of tangy and spicy flavors.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Papad Dry | ₹34 | A crispy, tangy and spicy snack made with a mix of papad and spices. It is a perfect combination of tangy and spicy flavors. | Veg | Spicy | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 34 | cheap"
Main Course,Pineapple Raita,₹179,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Pineapple Raita | ₹179 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 179 | cheap"
Main Course,Russian Salad,₹149,A refreshing and nutritious salad made with a variety of fresh and crunchy vegetables. It is a popular street food dish that is loved by many.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,cheap,"Main Course | Russian Salad | ₹149 | A refreshing and nutritious salad made with a variety of fresh and crunchy vegetables. It is a popular street food dish that is loved by many. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 149 | cheap"
Main Course,Cheese Tomato,₹319,Cheese tomato is a mouth watering and flavorful dish made with a delectable combination of cheese and tomatoes. It is an ideal dish for a light,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Cheese Tomato | ₹319 | Cheese tomato is a mouth watering and flavorful dish made with a delectable combination of cheese and tomatoes. It is an ideal dish for a light | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 319 | expensive"
Main Course,Kadhai Paneer,₹319,Delightful paneer cooked in a rich and flavorful kadhai gravy wi perfect for a light meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Kadhai Paneer | ₹319 | Delightful paneer cooked in a rich and flavorful kadhai gravy wi perfect for a light meal. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 319 | expensive"
Main Course,Matar Paneer,₹299,A creamy blend of fresh green peas and tender paneer cubes wi cooked in a flavorful tomato gravy.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Matar Paneer | ₹299 | A creamy blend of fresh green peas and tender paneer cubes wi cooked in a flavorful tomato gravy. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 299 | expensive"
Main Course,Palak Paneer,₹299,"A delectable dish made with soft and creamy paneer cooked in a flavorful blend of spinach, spices and herbs. The combination of spinach and paneer.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",919720223366,10:00 AM - 11:00 PM,0.0,3.6,expensive,"Main Course | Palak Paneer | ₹299 | A delectable dish made with soft and creamy paneer cooked in a flavorful blend of spinach, spices and herbs. The combination of spinach and paneer. | Veg | Normal | Foodbay | Civil Lines, Roorkee Locality, Roorkee | 919720223366 | 10:00 AM - 11:00 PM | 0.0 | 3.6 | 299 | expensive"
